cause_i,effect_j,lingam_b_ij,b_median_bootstrap,b_iqr_low,b_iqr_high,bootstrap_freq,is_stable_edge,has_path,n_int_cells,mw_pvalue_raw,mw_p_bh,wasserstein,verdict,mw_pvalue_raw_rev,mw_p_bh_rev
ENSG00000168028,ENSG00000105372,0.0,0.0,0.0,0.0,0.05,False,False,179,3.889771142818149e-20,9.59719235237375e-20,0.21092428109230463,false_omission,2.5799581081143104e-66,6.48675181468741e-65
ENSG00000134419,ENSG00000108298,0.0,0.0,0.0,0.026685125827919105,0.37,False,False,251,5.437516593997535e-47,4.66830692948081e-46,0.2108974043817566,false_omission,0.04070328776605075,0.0478116483659061
ENSG00000105372,ENSG00000163682,0.0,0.0,0.0,0.0,0.23,False,True,337,3.40136388654543e-42,2.1901465025560817e-41,0.20984034244020272,indirect_path,8.243612438201068e-14,1.571345619989229e-13
ENSG00000112306,ENSG00000108298,0.0,0.0,0.0,0.0,0.04,False,False,388,2.2562738720888676e-60,4.581971555626623e-59,0.20942416061412777,false_omission,0.6679322670522652,0.6861249747151673
ENSG00000089157,ENSG00000137818,0.0,0.0,0.0,0.0,0.0,False,False,147,3.638741538541691e-18,8.175555456808564e-18,0.20778197766848788,false_omission,4.323863624285283e-06,6.237704900608277e-06
ENSG00000112306,ENSG00000168028,0.0,0.0,0.0,0.022245592800749787,0.26,False,False,388,2.4962379990445997e-43,1.6683717259437327e-42,0.20638389572058646,false_omission,1.37062228352868e-12,2.444893803051159e-12
ENSG00000170889,ENSG00000144713,0.0,0.0,0.0,0.0,0.24,False,False,221,9.855633205378662e-27,3.41231103766553e-26,0.20564686922326236,false_omission,3.528719558188134e-16,7.437780146600139e-16
ENSG00000188846,ENSG00000105372,0.0,0.0,0.0,0.0,0.02,False,False,176,2.568347957852515e-22,7.137303798663831e-22,0.2055926864455311,false_omission,8.577059755865072e-47,7.076074298588685e-46
ENSG00000164587,ENSG00000161970,0.0,0.0,0.0,0.1111178192913141,0.39,False,False,145,1.4977021806526384e-13,2.8141877273473063e-13,0.20550579072763586,false_omission,0.0001284293699913911,0.00017365097914328936
ENSG00000168028,ENSG00000134419,0.0,0.0,0.0,0.0,0.11,False,False,179,5.632272353370669e-23,1.6074809743674127e-22,0.2052758872542757,false_omission,2.613670944886364e-33,1.164572370379747e-32
ENSG00000265681,ENSG00000145592,0.0,0.0,0.0,0.0,0.22,False,False,119,1.9122323428470052e-11,3.315792042769191e-11,0.20492143033660107,false_omission,0.041318674121291504,0.048426770113300585
ENSG00000122026,ENSG00000138326,0.0,0.0,0.0,0.0,0.11,False,False,210,2.7955167534533888e-15,5.655298259859729e-15,0.20486700636526065,false_omission,5.016577267927648e-24,1.51790991258785e-23
ENSG00000168028,ENSG00000122406,0.0,0.0,0.0,0.0,0.12,False,False,179,1.0141765132404566e-18,2.3641730639777532e-18,0.20441111117121535,false_omission,5.068166860047779e-22,1.368793914120321e-21
ENSG00000167526,ENSG00000138326,0.0,0.0,0.0,0.0,0.0,False,False,270,2.2404631387932413e-25,7.191273782874355e-25,0.2043274987085711,false_omission,1.2743968813183773e-54,1.7477442943794887e-53
ENSG00000145425,ENSG00000108298,0.0,0.0,0.0,0.0,0.01,False,False,128,1.5059829029736918e-19,3.6475182237160975e-19,0.2040311760569311,false_omission,0.20407729505080552,0.2217136044996406
ENSG00000164587,ENSG00000137818,0.0,0.0,0.0,0.0,0.07,False,False,145,4.985138266739153e-18,1.1153190698467257e-17,0.20402191010251705,false_omission,3.795672706962224e-05,5.198742384633085e-05
ENSG00000186468,ENSG00000063177,0.0,0.0,0.0,0.0,0.06,False,False,91,7.124663205885722e-10,1.1879181036056246e-09,0.20397695987318926,false_omission,7.570220290419734e-12,1.3257301205113166e-11
ENSG00000089009,ENSG00000105372,0.0,0.0,0.0,0.0,0.0,False,False,218,3.329679367405391e-23,9.659729153791465e-23,0.2021074030933168,false_omission,2.9604849336009164e-67,8.016082281750174e-66
ENSG00000142534,ENSG00000144713,0.0,0.0,-0.03389961769291845,0.0,0.49,False,False,214,8.093462105554921e-27,2.8114131524559204e-26,0.20150646969659458,false_omission,0.07656961902314041,0.08741353263614732
ENSG00000134419,ENSG00000063177,0.0,0.0,0.0,0.0,0.16,False,False,251,1.2896709188173718e-29,5.119896579966708e-29,0.20093885147663904,false_omission,0.0011886405654041126,0.0015477243367037518
ENSG00000233927,ENSG00000198755,0.0,0.0,0.0,0.0,0.04,False,True,247,1.3357219708671361e-23,3.984526557162982e-23,0.20062397794816716,indirect_path,7.870989464275968e-06,1.120010423296758e-05
ENSG00000089009,ENSG00000142534,0.0,0.0,0.0,0.0,0.13,False,True,218,1.459140092731646e-16,3.1128321978275117e-16,0.1993411431918192,indirect_path,1.5555328484833891e-34,7.366110708513269e-34
ENSG00000108298,ENSG00000142534,0.0,0.0,0.0,0.04692669765141724,0.41,False,True,190,1.0534375410007523e-12,1.8886757950709583e-12,0.19930710458432432,indirect_path,1.2462690917790813e-35,6.092871115364397e-35
ENSG00000163682,ENSG00000233927,0.0,0.0,0.0,0.0,0.12,False,False,194,2.7100999557310335e-16,5.735201509522989e-16,0.19927235401007454,false_omission,8.99002737489608e-30,3.5824410973170795e-29
ENSG00000170889,ENSG00000161970,0.0,0.0,0.0,0.0,0.2,False,False,221,2.5619443913282807e-20,6.380691691610057e-20,0.19851137488425183,false_omission,1.65975765777247e-44,1.1842595179781949e-43
ENSG00000083845,ENSG00000122026,0.0,0.0,0.0,0.0,0.05,False,True,115,6.324952451757026e-14,1.2099909038143875e-13,0.19836303306844313,indirect_path,0.14432336133052404,0.15941994724375877
ENSG00000164587,ENSG00000145425,0.0,0.022484108464637657,0.0,0.042166193476887597,0.54,False,False,145,1.2113901784102956e-18,2.811490172310488e-18,0.19789161167288882,false_omission,1.5721992851240808e-15,3.2175241183934677e-15
ENSG00000142534,ENSG00000198755,0.0,0.0,0.0,0.0,0.11,False,True,214,2.8110530397891024e-18,6.369798399723302e-18,0.19763175140974312,indirect_path,0.013637328297593324,0.0167844040585764
ENSG00000134419,ENSG00000188846,0.0,0.0,0.0,0.0,0.12,False,True,251,1.4650789057330854e-26,5.0068716001752047e-26,0.1975709723985749,indirect_path,0.0388927153903116,0.04588905860577547
ENSG00000168028,ENSG00000089009,0.0,0.0,0.0,0.0,0.21,False,False,179,6.324162359416735e-16,1.3172219825530716e-15,0.19731698087501773,false_omission,1.5170796466240645e-60,3.141247268303945e-59
ENSG00000188846,ENSG00000265681,0.0,0.0,0.0,0.0,0.07,False,True,176,7.637902228074586e-18,1.6873691951562262e-17,0.19695491113835598,indirect_path,2.647746106538553e-23,7.745207447381474e-23
ENSG00000170889,ENSG00000063177,0.0,0.0,0.0,0.0,0.19,False,False,221,3.2269207991045268e-25,1.0263940854983074e-24,0.1966807682253437,false_omission,3.611533255221059e-41,2.21731344041479e-40
ENSG00000142534,ENSG00000163682,0.0,0.0,0.0,0.01994584785993482,0.26,False,False,214,3.6798902303184976e-21,9.454900445781833e-21,0.19524236110740317,false_omission,2.50883883103048e-16,5.319947400739332e-16
ENSG00000138326,ENSG00000163682,0.0,0.028548893720365107,0.0,0.07786998803570416,0.56,False,True,194,1.9780907074767744e-23,5.802399408598539e-23,0.1949619551410957,indirect_path,7.7592731268154e-27,2.7042219214247734e-26
ENSG00000145425,ENSG00000144713,0.0,0.0,0.0,0.0,0.04,False,True,128,2.414830428465701e-14,4.7223350601107046e-14,0.1929646139026061,indirect_path,0.6088393452572084,0.6315661577520747
ENSG00000188846,ENSG00000174748,0.0,0.0,0.0,0.2182060263777131,0.32,False,False,176,2.8169468301806647e-18,6.369798399723302e-18,0.19087120337907718,false_omission,1.0625549413114163e-15,2.1915195664547962e-15
ENSG00000164587,ENSG00000134419,0.0,0.0,0.0,0.027504880549116848,0.31,False,False,145,1.8849628984648808e-14,3.7067426830147376e-14,0.1900932871461087,false_omission,1.5886959109167653e-34,7.489566437179036e-34
ENSG00000164587,ENSG00000168028,0.0,0.0,0.0,0.034266199027471134,0.33,False,False,145,4.874235602799428e-13,8.843973877244322e-13,0.18879354456066352,false_omission,5.1117315547907793e-17,1.1016303105834822e-16
ENSG00000174748,ENSG00000108298,0.0,0.0,0.0,0.0,0.03,False,False,134,2.000822477933366e-08,3.153535129399454e-08,0.18855174408842912,false_omission,7.370257561437619e-25,2.2958678421469396e-24
ENSG00000163682,ENSG00000188846,0.0,0.0,0.0,0.0,0.15,False,False,194,5.823937062662898e-18,1.297484712694519e-17,0.18852517126925133,false_omission,0.9909225554446383,0.9909225554446383
ENSG00000164587,ENSG00000105372,0.0,0.0,0.0,0.0,0.14,False,False,145,3.353191719108187e-21,8.678849155338838e-21,0.18845204397037352,false_omission,2.9819859496974412e-61,6.297954325760996e-60
ENSG00000109475,ENSG00000174748,0.0,0.0,0.0,0.0,0.08,False,False,264,3.070271937889322e-23,8.931700182950755e-23,0.18805711090792165,false_omission,8.92654787429576e-06,1.2587918219308993e-05
ENSG00000265681,ENSG00000186468,0.0,0.0,0.0,0.024636227706599283,0.41,False,False,119,3.118582498388492e-11,5.372305250078707e-11,0.18779771214962127,false_omission,2.3973133530831127e-19,5.740505444117385e-19
ENSG00000142534,ENSG00000063177,0.0,0.0,0.0,0.0,0.22,False,False,214,5.665723118342098e-25,1.7806558371932306e-24,0.18747580945441966,false_omission,3.035971463339657e-12,5.3882115382969374e-12
ENSG00000122406,ENSG00000138326,0.0,0.0,0.0,0.0,0.05,False,False,160,2.071702458955709e-10,3.500348474651566e-10,0.18653046291238323,false_omission,1.2081369896317845e-47,1.0543741000422847e-46
ENSG00000174748,ENSG00000089157,0.0,0.0,0.0,0.0,0.04,False,True,134,3.0853223092923174e-07,4.681178676167654e-07,0.18536590257998353,indirect_path,2.8185140149111116e-05,3.885575456587642e-05
ENSG00000108298,ENSG00000144713,0.0,0.0,0.0,0.0,0.21,False,True,190,3.6648786829820793e-16,7.694059421926593e-16,0.1849674538145508,indirect_path,0.03016702505044198,0.03603662720957775
ENSG00000112306,ENSG00000188846,0.0,0.0,0.0,0.051223222192278046,0.42,False,False,388,6.454003577248234e-40,3.7447405371286457e-39,0.18493970582906094,false_omission,0.5454616817043365,0.5691774069958293
ENSG00000164587,ENSG00000108298,0.0,0.04149392102153093,0.0,0.08071462035109836,0.54,False,False,145,1.6747416907612176e-22,4.678643453555148e-22,0.18427548068716385,false_omission,1.665646412332057e-11,2.8929648214188355e-11
ENSG00000105372,ENSG00000198755,0.0,0.0,0.0,0.0,0.2,False,True,337,4.7549383362365226e-26,1.588992051603091e-25,0.18311547270767314,indirect_path,0.05823507742732665,0.06720900739153764
ENSG00000109475,ENSG00000122406,0.0,0.0,0.0,0.0,0.03,False,False,264,1.259439267995731e-23,3.767614354117541e-23,0.18258794436576867,false_omission,0.11634672411091716,0.13001284726045345
ENSG00000122406,ENSG00000233927,0.0,0.0,0.0,0.0,0.06,False,False,160,2.8578762067434205e-09,4.657279744322611e-09,0.18225637279702642,false_omission,3.137694343100428e-48,2.881221935925263e-47
ENSG00000186468,ENSG00000188846,0.0,0.0,0.0,0.04319807721791935,0.48,False,False,91,9.888733088956981e-09,1.5774172419846787e-08,0.18184316776547277,false_omission,5.391004544529929e-07,8.052193492254039e-07
ENSG00000089009,ENSG00000137818,0.0,0.0,0.0,0.0,0.03,False,False,218,2.839615044201134e-13,5.23321725423455e-13,0.18173031372948323,false_omission,0.0026949672758322767,0.003445381892589448
ENSG00000142534,ENSG00000122026,0.0,0.0,0.0,0.008315053482174244,0.25,False,False,214,2.5075578543346825e-19,5.990907452890102e-19,0.1814607207734691,false_omission,9.344220006282234e-05,0.00012666875900685544
ENSG00000186468,ENSG00000122026,0.0,0.0,0.0,0.0,0.15,False,False,91,4.72875200604141e-09,7.635416083149431e-09,0.18059188235826013,false_omission,0.028753962981646595,0.03442651350183538
ENSG00000112306,ENSG00000063177,0.0,0.0,0.0,0.0,0.01,False,False,388,2.030232070511805e-40,1.2044522845283517e-39,0.17983264977832134,false_omission,0.2529240596473976,0.2733754421572691
ENSG00000145425,ENSG00000063177,0.0,0.0,0.0,0.03081037151805696,0.27,False,False,128,2.3097086259547533e-14,4.525143430441966e-14,0.17906883487683262,false_omission,1.1186830410160488e-05,1.566749723226721e-05
ENSG00000168028,ENSG00000108298,0.0,0.0,0.0,0.0,0.11,False,False,179,3.277301916263585e-20,8.104990219143667e-20,0.17846462041506755,false_omission,2.994140455305491e-39,1.681815064256701e-38
ENSG00000170889,ENSG00000163682,0.0,0.0,0.0,0.0,0.11,False,True,221,4.443284961162492e-18,9.962014689994887e-18,0.17809610011647908,indirect_path,1.6874811820407657e-31,7.099522423247206e-31
ENSG00000089009,ENSG00000144713,0.0,0.0,0.0,0.0269982521727761,0.41,False,True,218,8.453139482125833e-20,2.0711172373839626e-19,0.17774677866918379,indirect_path,0.36762105143437684,0.39212912153000196
ENSG00000168028,ENSG00000145425,0.0,0.0,-0.04649245088120427,0.0,0.32,False,False,179,1.5104461115560008e-15,3.0971477549575473e-15,0.17741623288575975,false_omission,1.6063637949753074e-19,3.8817395137160744e-19
ENSG00000164587,ENSG00000063177,0.0,0.0,0.0,0.06985405371077444,0.48,False,False,145,8.095408965683583e-17,1.7410899934341883e-16,0.17678604859273472,false_omission,3.2161410743154918e-12,5.698397608183153e-12
ENSG00000163682,ENSG00000122406,0.0,0.05652039385450806,0.0,0.08674068132770849,0.56,False,False,194,6.814947735530675e-20,1.6736243741210216e-19,0.17668683537254154,false_omission,0.06485663839611697,0.0745251470579973
ENSG00000063177,ENSG00000122406,0.0,0.059824885559629434,0.0,0.09581574585348969,0.57,False,False,246,9.62218812290647e-19,2.253000145851271e-18,0.1764730554789175,false_omission,0.041035007015780584,0.04814774156518255
ENSG00000163682,ENSG00000198034,0.0,0.0,0.0,0.07037832726826956,0.42,False,False,194,2.373236130057474e-13,4.39673219884332e-13,0.1761195782846147,false_omission,1.900801589925724e-13,3.5589476577332704e-13
ENSG00000174748,ENSG00000112306,0.0,0.0,0.0,0.0,0.23,False,True,134,5.325946774539203e-06,7.641575806947552e-06,0.1758394705689877,indirect_path,1.3533439831129747e-68,4.083232131906576e-67
ENSG00000168028,ENSG00000112306,0.0,0.0,0.0,0.033012370785925546,0.39,False,True,179,1.37062228352868e-12,2.444893803051159e-12,0.175598692095234,indirect_path,2.4962379990445997e-43,1.6683717259437327e-42
ENSG00000188846,ENSG00000122406,0.0,0.0,0.0,0.05006456713033267,0.37,False,False,176,9.576600228187715e-14,1.8155996123817285e-13,0.1753486533792137,false_omission,0.00017861981543058596,0.00023967284001867695
ENSG00000164587,ENSG00000188846,0.0,0.0,0.0,0.03315102327996006,0.44,False,False,145,1.4308650068820175e-13,2.6982025844060903e-13,0.17458025624349996,false_omission,3.1083966710723326e-05,4.279617841789287e-05
ENSG00000186468,ENSG00000163682,0.0,0.0,0.0,0.0,0.16,False,False,91,1.4499024124628482e-10,2.4576194984924043e-10,0.1745470741209919,false_omission,1.1407282333189777e-08,1.814170202386808e-08
ENSG00000063177,ENSG00000188846,0.0,0.0,0.0,0.0,0.21,False,True,246,1.9119651189741992e-19,4.599168942224953e-19,0.17291652304584054,indirect_path,8.177952984187867e-06,1.1576298058046096e-05
ENSG00000112306,ENSG00000122026,0.0,0.0,0.0,0.0,0.12,False,False,388,2.7470650430666596e-32,1.1937862903203263e-31,0.17279409907141285,false_omission,0.35265172251929855,0.37692329856313694
ENSG00000164587,ENSG00000144713,0.0,0.062085075697666234,0.0506733270883891,0.07721105339068919,0.83,False,False,145,4.751897505567662e-13,8.65173063082664e-13,0.17260890016112201,false_omission,0.6425666461960164,0.6632946025249202
ENSG00000122026,ENSG00000142541,0.0,0.0,0.0,0.0,0.22,False,True,210,2.3446031756800826e-11,4.052211053221223e-11,0.17187004930775418,indirect_path,0.3231325490687841,0.3464243368696812
ENSG00000168028,ENSG00000063177,0.0,0.0,0.0,0.0,0.06,False,False,179,2.7643022612551225e-17,6.056230680260185e-17,0.1718694835147086,false_omission,5.052924415003363e-45,3.731390337233253e-44
ENSG00000144713,ENSG00000149273,0.0,0.0,0.0,0.0,0.19,False,False,166,8.00498305999949e-12,1.3995467071787188e-11,0.1717615145952866,false_omission,2.090501551645788e-36,1.0613315569894e-35
ENSG00000122026,ENSG00000265681,0.0,0.0,0.0,0.0,0.11,False,True,210,1.600687577179436e-13,3.002355384549706e-13,0.17074736849871552,indirect_path,2.0256563743697622e-05,2.803529660988819e-05
ENSG00000109475,ENSG00000167526,0.0,0.0,0.0,0.0,0.01,False,False,264,1.016976286075538e-19,2.485942032629093e-19,0.17060650709600772,false_omission,5.292755404288234e-06,7.60428531554881e-06
ENSG00000089157,ENSG00000168028,0.0,0.0,0.0,0.06268391860801724,0.47,False,False,147,1.4478191367853854e-13,2.725306610419549e-13,0.16911611381488317,false_omission,0.028723868244344187,0.03442651350183538
ENSG00000174748,ENSG00000109475,0.0,0.0,-0.04106449633609044,0.0,0.29,False,False,134,8.92654787429576e-06,1.2587918219308993e-05,0.16891505181136093,false_omission,3.070271937889322e-23,8.931700182950755e-23
ENSG00000109475,ENSG00000142534,0.0,0.0,0.0,0.0,0.14,False,True,264,6.700006092781123e-13,1.2094369972610027e-12,0.16857955949773887,indirect_path,7.800525585324855e-34,3.5202371872235236e-33
ENSG00000089009,ENSG00000109475,0.0,0.0,0.0,0.0,0.14,False,True,218,9.491829345009528e-14,1.8027647101313058e-13,0.16753536617096074,indirect_path,0.4697565767778632,0.4940865986826928
ENSG00000089157,ENSG00000149273,0.0,0.0,0.0,0.0,0.02,False,False,147,1.0451699529642858e-12,1.8802375985183744e-12,0.16745298817755322,false_omission,2.1265868227771707e-08,3.336813796214996e-08
ENSG00000089157,ENSG00000138326,0.0,0.0,0.0,0.0,0.02,False,False,147,2.877516489844624e-10,4.846343561843578e-10,0.1667622595789877,false_omission,3.7348341541199944e-14,7.263323879835569e-14
ENSG00000265681,ENSG00000083845,0.0,0.0,0.0,0.0,0.15,False,False,119,3.7961106649521607e-11,6.497071089448107e-11,0.16672867951273854,false_omission,3.891146886365555e-23,1.1196324555863831e-22
ENSG00000083845,ENSG00000198755,0.0,0.0,0.0,0.022797055172471783,0.3,False,True,115,2.324948833884048e-09,3.8242149043326396e-09,0.166007341773733,indirect_path,0.38100035561646783,0.40517258361630415
ENSG00000188846,ENSG00000137818,0.0,0.0,0.0,0.0,0.0,False,False,176,3.451220710254778e-10,5.794100270316448e-10,0.16597699152691325,false_omission,0.15744242285636834,0.17336725603370695
ENSG00000163682,ENSG00000174748,0.0,0.048314517005885474,0.0,0.06735533937233901,0.62,False,False,194,5.239357536765408e-16,1.0934311381075634e-15,0.1659621002188033,false_omission,1.5687416120245477e-05,2.1797251872341084e-05
ENSG00000168028,ENSG00000164587,0.0,0.0,0.0,0.0,0.24,False,True,179,5.1117315547907793e-17,1.1016303105834822e-16,0.1653752321235295,indirect_path,4.874235602799428e-13,8.843973877244322e-13
ENSG00000167526,ENSG00000174748,0.0,0.0,0.0,0.03079178835029171,0.28,False,False,270,1.3102510718872253e-20,3.3022079520594507e-20,0.1652793422931183,false_omission,6.365550664537061e-10,1.0652965929875019e-09
ENSG00000164587,ENSG00000163682,0.0,0.0,0.0,0.0,0.21,False,True,145,8.039968433339056e-11,1.3716004306310246e-10,0.16525889181346098,indirect_path,4.2755250728976164e-07,6.468416156131637e-07
ENSG00000188846,ENSG00000142534,0.0,0.0,0.0,0.0,0.17,False,True,176,2.089109166238508e-08,3.287778359981914e-08,0.16525537090882314,indirect_path,2.0965485646853328e-27,7.582038644889423e-27
ENSG00000112306,ENSG00000231500,0.0,0.0,0.0,0.0,0.16,False,False,388,8.391623320247773e-36,4.160354096798896e-35,0.16462157137525935,false_omission,3.961999761055309e-16,8.301332832687314e-16
ENSG00000198755,ENSG00000138326,0.0,0.0,0.0,0.0,0.01,False,False,206,3.742428248847843e-14,7.264713659528167e-14,0.16429599007208748,false_omission,3.5892447809379966e-11,6.152991053036566e-11
